time,Docked,pPrimed,Primed,Fusion,Transition 5
0.9025,8274.81,174.39,5.43,1545.37,0.0
0.9026,8274.86,174.48,5.44,1545.22,0.0
0.9027,8274.97,174.46,5.46,1545.11,0.0
0.9028,8275.12,174.5,5.45,1544.93,0.0
0.9029,8275.25,174.48,5.47,1544.8,0.0
0.903,8275.44,174.42,5.46,1544.68,0.0
0.9031,8275.67,174.37,5.46,1544.5,0.0
0.9032,8275.75,174.46,5.45,1544.34,0.0
0.9033,8275.94,174.46,5.45,1544.15,0.0
0.9034,8276.06,174.52,5.43,1543.99,0.0
0.9035,8276.11,174.62,5.43,1543.84,0.0
0.9036,8276.33,174.55,5.42,1543.7,0.0
0.9037,8276.51,174.6,5.42,1543.47,0.0
0.9038,8276.7,174.57,5.42,1543.31,0.0
0.9039,8276.9,174.47,5.42,1543.21,0.0
0.904,8277.14,174.39,5.43,1543.04,0.0
0.9041,8277.43,174.2,5.46,1542.91,0.0
0.9042,8277.42,174.35,5.47,1542.76,0.0
0.9043,8277.54,174.36,5.47,1542.63,0.0
0.9044,8277.74,174.3,5.47,1542.49,0.0
0.9045,8277.81,174.39,5.47,1542.33,0.0
0.9046,8277.99,174.4,5.45,1542.16,0.0
0.9047,8278.09,174.41,5.45,1542.05,0.0
0.9048,8278.26,174.39,5.45,1541.9,0.0
0.9049,8278.29,174.51,5.45,1541.75,0.0
0.905,8278.45,174.54,5.45,1541.56,0.0
0.9051,8278.61,174.56,5.46,1541.37,0.0
0.9052,8278.6,174.72,5.45,1541.23,0.0
0.9053,8278.65,174.77,5.44,1541.14,0.0
0.9054,8278.87,174.64,5.45,1541.04,0.0
0.9055,8279.07,174.63,5.44,1540.86,0.0
0.9056,8279.22,174.67,5.43,1540.68,0.0
0.9057,8279.34,174.69,5.43,1540.54,0.0
0.9058,8279.53,174.68,5.46,1540.33,0.0
0.9059,8279.66,174.67,5.45,1540.22,0.01
0.906,8279.89,174.63,5.46,1540.02,0.0
0.9061,8279.98,174.68,5.48,1539.86,0.0
0.9062,8280.26,174.51,5.5,1539.73,0.0
0.9063,8280.41,174.51,5.48,1539.6,0.0
0.9064,8280.6,174.53,5.49,1539.38,0.0
0.9065,8280.79,174.51,5.49,1539.21,0.0
0.9066,8281.0,174.52,5.49,1538.99,0.0
0.9067,8281.05,174.62,5.48,1538.85,0.0
0.9068,8281.3,174.51,5.45,1538.74,0.0
0.9069,8281.41,174.48,5.46,1538.65,0.0
0.907,8281.74,174.38,5.46,1538.42,0.0
0.9071,8281.87,174.38,5.46,1538.29,0.0
0.9072,8282.07,174.33,5.47,1538.13,0.0
0.9073,8282.18,174.34,5.46,1538.02,0.0
0.9074,8282.39,174.23,5.47,1537.91,0.0
0.9075,8282.56,174.22,5.48,1537.74,0.0
0.9076,8282.74,174.27,5.48,1537.51,0.0
0.9077,8282.86,174.34,5.46,1537.34,0.0
0.9078,8282.97,174.37,5.46,1537.2,0.0
0.9079,8283.27,174.27,5.47,1536.99,0.0
0.908,8283.38,174.29,5.47,1536.86,0.0
0.9081,8283.65,174.17,5.46,1536.72,0.0
0.9082,8283.85,174.12,5.47,1536.56,0.0
0.9083,8284.01,174.06,5.48,1536.45,0.0
0.9084,8284.28,173.96,5.49,1536.27,0.0
0.9085,8284.4,173.95,5.48,1536.17,0.0
0.9086,8284.43,174.0,5.48,1536.09,0.0
0.9087,8284.6,174.02,5.46,1535.92,0.0
0.9088,8284.76,174.02,5.45,1535.77,0.0
0.9089,8284.89,174.05,5.45,1535.61,0.0
0.909,8285.15,174.02,5.42,1535.41,0.0
0.9091,8285.37,174.04,5.42,1535.17,0.0
0.9092,8285.57,174.0,5.41,1535.02,0.0
0.9093,8285.62,174.07,5.41,1534.9,0.0
0.9094,8285.68,174.13,5.41,1534.78,0.0
0.9095,8285.85,174.13,5.39,1534.63,0.0
0.9096,8286.01,174.13,5.38,1534.48,0.0
0.9097,8286.09,174.18,5.41,1534.32,0.0
0.9098,8286.41,174.03,5.43,1534.13,0.0
0.9099,8286.56,174.02,5.41,1534.01,0.0
0.91,8286.69,174.03,5.41,1533.87,0.0
0.9101,8286.82,174.01,5.41,1533.76,0.0
0.9102,8287.16,173.9,5.39,1533.55,0.0
0.9103,8287.23,174.0,5.37,1533.4,0.0
0.9104,8287.31,174.05,5.41,1533.23,0.0
0.9105,8287.63,173.91,5.4,1533.06,0.0
0.9106,8287.82,173.9,5.39,1532.89,0.0
0.9107,8288.05,173.82,5.4,1532.73,0.0
0.9108,8288.17,173.83,5.38,1532.62,0.0
0.9109,8288.31,173.84,5.37,1532.48,0.0
0.911,8288.4,173.89,5.35,1532.36,0.0
0.9111,8288.51,173.91,5.33,1532.25,0.0
0.9112,8288.62,173.96,5.33,1532.09,0.0
0.9113,8288.79,173.89,5.33,1531.99,0.0
0.9114,8288.89,173.95,5.32,1531.84,0.0
0.9115,8289.15,173.81,5.32,1531.72,0.0
0.9116,8289.35,173.76,5.33,1531.56,0.0
0.9117,8289.46,173.79,5.33,1531.42,0.0
0.9118,8289.5,173.9,5.32,1531.28,0.0
0.9119,8289.6,173.91,5.31,1531.18,0.0
0.912,8289.83,173.86,5.32,1530.99,0.0
0.9121,8290.01,173.79,5.32,1530.88,0.0
0.9122,8290.01,173.89,5.3,1530.8,0.0
0.9123,8290.17,173.86,5.3,1530.67,0.0
0.9124,8290.37,173.9,5.29,1530.44,0.0
0.9125,8290.53,173.91,5.28,1530.28,0.0
0.9126,8290.73,173.91,5.29,1530.07,0.0
0.9127,8290.86,173.9,5.3,1529.94,0.0
0.9128,8290.97,173.88,5.29,1529.86,0.0
0.9129,8291.18,173.83,5.3,1529.69,0.0
0.913,8291.36,173.78,5.3,1529.56,0.0
0.9131,8291.66,173.7,5.28,1529.36,0.0
0.9132,8291.75,173.77,5.26,1529.22,0.0
0.9133,8291.95,173.66,5.28,1529.11,0.0
0.9134,8292.03,173.73,5.29,1528.95,0.0
0.9135,8292.23,173.66,5.29,1528.82,0.0
0.9136,8292.45,173.62,5.26,1528.67,0.0
0.9137,8292.63,173.64,5.26,1528.47,0.0
0.9138,8292.72,173.64,5.28,1528.36,0.0
0.9139,8292.87,173.62,5.28,1528.23,0.0
0.914,8293.05,173.63,5.3,1528.02,0.0
0.9141,8293.17,173.62,5.31,1527.9,0.0
0.9142,8293.25,173.68,5.29,1527.78,0.0
0.9143,8293.48,173.62,5.27,1527.63,0.0
0.9144,8293.81,173.57,5.26,1527.36,0.0
0.9145,8293.93,173.58,5.26,1527.23,0.0
0.9146,8294.1,173.6,5.26,1527.04,0.0
0.9147,8294.19,173.61,5.26,1526.94,0.0
0.9148,8294.37,173.58,5.26,1526.79,0.0
0.9149,8294.54,173.6,5.25,1526.61,0.0
0.915,8294.7,173.55,5.22,1526.53,0.01
0.9151,8294.86,173.57,5.24,1526.33,0.0
0.9152,8295.0,173.59,5.24,1526.17,0.0
0.9153,8295.17,173.55,5.25,1526.03,0.0
0.9154,8295.34,173.58,5.25,1525.83,0.0
0.9155,8295.48,173.58,5.24,1525.7,0.0
0.9156,8295.71,173.52,5.26,1525.51,0.0
0.9157,8295.77,173.6,5.25,1525.38,0.01
0.9158,8295.93,173.62,5.26,1525.19,0.0
0.9159,8296.04,173.59,5.25,1525.12,0.0
0.916,8296.28,173.48,5.24,1525.0,0.0
0.9161,8296.48,173.49,5.24,1524.79,0.0
0.9162,8296.63,173.47,5.24,1524.66,0.0
0.9163,8296.81,173.5,5.23,1524.46,0.0
0.9164,8296.95,173.53,5.24,1524.28,0.0
0.9165,8297.12,173.48,5.25,1524.15,0.0
0.9166,8297.23,173.51,5.24,1524.02,0.0
0.9167,8297.41,173.53,5.25,1523.81,0.0
0.9168,8297.71,173.39,5.27,1523.63,0.0
0.9169,8297.73,173.48,5.28,1523.51,0.0
0.917,8297.88,173.51,5.28,1523.33,0.0
0.9171,8298.05,173.47,5.29,1523.19,0.0
0.9172,8298.32,173.3,5.28,1523.1,0.0
0.9173,8298.49,173.32,5.27,1522.92,0.0
0.9174,8298.71,173.23,5.27,1522.79,0.0
0.9175,8299.03,173.13,5.25,1522.59,0.0
0.9176,8299.2,173.13,5.25,1522.42,0.0
0.9177,8299.37,173.11,5.25,1522.27,0.0
0.9178,8299.54,173.09,5.24,1522.13,0.0
0.9179,8299.7,173.06,5.25,1521.99,0.0
0.918,8299.83,173.01,5.24,1521.92,0.0
0.9181,8299.9,173.05,5.24,1521.81,0.0
0.9182,8300.09,173.01,5.25,1521.65,0.0
0.9183,8300.18,173.02,5.23,1521.57,0.0
0.9184,8300.43,173.0,5.21,1521.36,0.0
0.9185,8300.64,172.98,5.22,1521.16,0.0
0.9186,8300.88,172.92,5.21,1520.99,0.0
0.9187,8301.14,172.83,5.21,1520.82,0.0
0.9188,8301.19,172.88,5.23,1520.7,0.0
0.9189,8301.37,172.82,5.24,1520.57,0.0
0.919,8301.49,172.88,5.23,1520.4,0.0
0.9191,8301.6,172.93,5.23,1520.24,0.0
0.9192,8301.76,172.93,5.23,1520.08,0.0
0.9193,8301.86,172.98,5.23,1519.93,0.0
0.9194,8302.15,172.89,5.24,1519.72,0.0
0.9195,8302.43,172.76,5.24,1519.57,0.01
0.9196,8302.68,172.61,5.25,1519.46,0.0
0.9197,8302.95,172.49,5.24,1519.32,0.0
0.9198,8303.13,172.48,5.23,1519.16,0.0
0.9199,8303.22,172.55,5.23,1519.0,0.0
0.92,8303.34,172.61,5.2,1518.85,0.01
0.9201,8303.66,172.48,5.2,1518.66,0.0
0.9202,8303.76,172.52,5.21,1518.51,0.0
0.9203,8303.91,172.5,5.21,1518.38,0.0
0.9204,8304.05,172.49,5.2,1518.26,0.0
0.9205,8304.23,172.5,5.2,1518.07,0.0
0.9206,8304.51,172.28,5.22,1517.99,0.0
0.9207,8304.65,172.28,5.22,1517.85,0.0
0.9208,8304.91,172.17,5.22,1517.7,0.0
0.9209,8305.1,172.11,5.21,1517.58,0.0
0.921,8305.24,172.09,5.21,1517.46,0.0
0.9211,8305.34,172.14,5.2,1517.32,0.0
0.9212,8305.41,172.17,5.2,1517.22,0.0
0.9213,8305.53,172.23,5.2,1517.04,0.0
0.9214,8305.7,172.14,5.2,1516.96,0.0
0.9215,8305.82,172.17,5.19,1516.82,0.0
0.9216,8305.87,172.26,5.19,1516.68,0.0
0.9217,8306.02,172.26,5.18,1516.54,0.0
0.9218,8306.12,172.28,5.18,1516.42,0.0
0.9219,8306.39,172.13,5.19,1516.29,0.0
0.922,8306.52,172.22,5.17,1516.09,0.0
0.9221,8306.72,172.22,5.17,1515.89,0.0
0.9222,8306.77,172.31,5.16,1515.76,0.0
0.9223,8306.92,172.32,5.14,1515.62,0.0
0.9224,8307.09,172.27,5.15,1515.49,0.0
0.9225,8307.37,172.19,5.15,1515.29,0.0
0.9226,8307.57,172.15,5.15,1515.13,0.0
0.9227,8307.84,172.09,5.16,1514.91,0.0
0.9228,8307.9,172.16,5.15,1514.79,0.0
0.9229,8308.02,172.13,5.17,1514.68,0.0
0.923,8308.1,172.16,5.17,1514.57,0.0
0.9231,8308.22,172.16,5.17,1514.45,0.0
0.9232,8308.29,172.18,5.17,1514.36,0.0
0.9233,8308.34,172.29,5.18,1514.19,0.0
0.9234,8308.64,172.22,5.17,1513.97,0.0
0.9235,8308.74,172.24,5.17,1513.85,0.0
0.9236,8308.96,172.14,5.17,1513.73,0.0
0.9237,8309.13,172.18,5.16,1513.53,0.0
0.9238,8309.23,172.21,5.15,1513.41,0.0
0.9239,8309.46,172.06,5.17,1513.31,0.0
0.924,8309.64,172.01,5.17,1513.18,0.0
0.9241,8309.79,171.97,5.18,1513.06,0.0
0.9242,8309.96,171.94,5.18,1512.92,0.0
0.9243,8310.07,171.98,5.18,1512.77,0.0
0.9244,8310.15,172.04,5.2,1512.61,0.0
0.9245,8310.41,171.95,5.2,1512.44,0.0
0.9246,8310.7,171.75,5.21,1512.34,0.0
0.9247,8310.95,171.72,5.21,1512.12,0.0
0.9248,8311.12,171.74,5.22,1511.92,0.0
0.9249,8311.33,171.75,5.22,1511.7,0.0
0.925,8311.5,171.77,5.22,1511.51,0.0
0.9251,8311.79,171.66,5.22,1511.33,0.0
0.9252,8312.02,171.62,5.21,1511.15,0.0
0.9253,8312.14,171.66,5.18,1511.02,0.0
0.9254,8312.21,171.67,5.16,1510.96,0.0
0.9255,8312.52,171.6,5.15,1510.73,0.0
0.9256,8312.76,171.55,5.13,1510.56,0.0
0.9257,8313.09,171.36,5.13,1510.42,0.0
0.9258,8313.24,171.37,5.12,1510.27,0.0
0.9259,8313.35,171.39,5.13,1510.13,0.0
0.926,8313.57,171.33,5.14,1509.96,0.0
0.9261,8313.75,171.31,5.14,1509.8,0.0
0.9262,8313.89,171.33,5.12,1509.66,0.0
0.9263,8313.95,171.46,5.13,1509.46,0.0
0.9264,8314.18,171.47,5.14,1509.21,0.0
0.9265,8314.21,171.58,5.12,1509.09,0.01
0.9266,8314.38,171.5,5.14,1508.98,0.0
0.9267,8314.58,171.42,5.14,1508.86,0.0
0.9268,8314.71,171.43,5.14,1508.72,0.0
0.9269,8314.76,171.51,5.14,1508.59,0.0
0.927,8314.88,171.56,5.13,1508.43,0.0
0.9271,8314.97,171.68,5.12,1508.23,0.0
0.9272,8315.18,171.65,5.11,1508.06,0.0
0.9273,8315.35,171.63,5.1,1507.92,0.0
0.9274,8315.51,171.6,5.1,1507.79,0.0
0.9275,8315.74,171.54,5.09,1507.63,0.0
0.9276,8315.87,171.59,5.07,1507.47,0.0
0.9277,8315.92,171.69,5.08,1507.31,0.0
0.9278,8316.17,171.61,5.09,1507.13,0.0
0.9279,8316.32,171.62,5.07,1506.99,0.01
0.928,8316.64,171.48,5.06,1506.82,0.0
0.9281,8316.64,171.53,5.06,1506.77,0.0
0.9282,8316.73,171.57,5.06,1506.64,0.0
0.9283,8316.85,171.61,5.05,1506.49,0.0
0.9284,8317.06,171.63,5.03,1506.28,0.0
0.9285,8317.23,171.57,5.03,1506.17,0.0
0.9286,8317.41,171.61,5.02,1505.96,0.0
0.9287,8317.49,171.78,5.01,1505.72,0.0
0.9288,8317.62,171.81,4.99,1505.58,0.0
0.9289,8317.68,171.88,4.99,1505.45,0.0
0.929,8317.79,171.94,4.99,1505.28,0.0
0.9291,8318.15,171.81,4.98,1505.06,0.0
0.9292,8318.23,171.83,4.98,1504.96,0.0
0.9293,8318.4,171.76,5.0,1504.84,0.0
0.9294,8318.6,171.77,4.99,1504.64,0.0
0.9295,8318.9,171.72,4.98,1504.4,0.0
0.9296,8319.04,171.78,4.96,1504.22,0.0
0.9297,8319.13,171.83,4.96,1504.08,0.0
0.9298,8319.36,171.73,4.97,1503.94,0.0
0.9299,8319.6,171.67,4.97,1503.76,0.0
0.93,8319.8,171.58,4.97,1503.65,0.0
0.9301,8319.8,171.71,4.95,1503.54,0.0
0.9302,8320.05,171.62,4.96,1503.37,0.0
0.9303,8320.28,171.54,4.96,1503.22,0.0
0.9304,8320.43,171.55,4.95,1503.07,0.0
0.9305,8320.67,171.45,4.95,1502.93,0.0
0.9306,8320.87,171.43,4.95,1502.75,0.0
0.9307,8320.91,171.49,4.96,1502.64,0.0
0.9308,8321.08,171.53,4.95,1502.44,0.0
0.9309,8321.35,171.38,4.94,1502.33,0.0
0.931,8321.58,171.35,4.93,1502.14,0.0
0.9311,8321.75,171.33,4.93,1501.99,0.0
0.9312,8321.88,171.34,4.94,1501.84,0.0
0.9313,8321.98,171.34,4.95,1501.73,0.0
0.9314,8322.1,171.32,4.96,1501.62,0.0
0.9315,8322.23,171.37,4.96,1501.44,0.0
0.9316,8322.5,171.29,4.96,1501.25,0.0
0.9317,8322.58,171.35,4.94,1501.13,0.0
0.9318,8322.77,171.34,4.93,1500.96,0.0
0.9319,8323.01,171.24,4.94,1500.81,0.0
0.932,8323.17,171.3,4.93,1500.6,0.0
0.9321,8323.37,171.26,4.94,1500.43,0.0
0.9322,8323.52,171.31,4.95,1500.22,0.0
0.9323,8323.73,171.28,4.95,1500.04,0.0
0.9324,8323.8,171.34,4.93,1499.93,0.0
0.9325,8323.9,171.34,4.94,1499.82,0.0
0.9326,8324.04,171.29,4.95,1499.72,0.0
0.9327,8324.13,171.37,4.95,1499.55,0.0
0.9328,8324.15,171.51,4.95,1499.39,0.0
0.9329,8324.39,171.5,4.92,1499.19,0.0
0.933,8324.67,171.42,4.92,1498.99,0.0
0.9331,8324.87,171.31,4.92,1498.9,0.0
0.9332,8325.01,171.31,4.93,1498.75,0.0
0.9333,8325.16,171.31,4.91,1498.62,0.0
0.9334,8325.23,171.38,4.9,1498.49,0.0
0.9335,8325.47,171.3,4.91,1498.32,0.0
0.9336,8325.71,171.25,4.91,1498.13,0.0
0.9337,8325.92,171.18,4.9,1498.0,0.0
0.9338,8326.06,171.14,4.9,1497.9,0.0
0.9339,8326.16,171.18,4.9,1497.76,0.0
0.934,8326.42,171.02,4.92,1497.64,0.0
0.9341,8326.81,170.84,4.9,1497.45,0.0
0.9342,8327.05,170.81,4.9,1497.24,0.0
0.9343,8327.13,170.83,4.9,1497.14,0.0
0.9344,8327.21,170.93,4.9,1496.96,0.0
0.9345,8327.34,170.93,4.89,1496.84,0.0
0.9346,8327.48,170.96,4.89,1496.67,0.0
0.9347,8327.62,170.98,4.89,1496.51,0.0
0.9348,8327.83,170.92,4.88,1496.37,0.0
0.9349,8327.99,170.94,4.87,1496.2,0.0
0.935,8328.09,170.94,4.88,1496.09,0.0
0.9351,8328.22,170.91,4.88,1495.99,0.0
0.9352,8328.31,170.97,4.86,1495.86,0.0
0.9353,8328.51,171.02,4.86,1495.61,0.0
0.9354,8328.74,170.98,4.86,1495.42,0.0
0.9355,8328.91,170.97,4.85,1495.27,0.0
0.9356,8329.06,170.95,4.85,1495.14,0.0
0.9357,8329.29,170.85,4.86,1495.0,0.0
0.9358,8329.47,170.82,4.87,1494.84,0.0
0.9359,8329.84,170.67,4.85,1494.64,0.0
0.936,8329.93,170.7,4.86,1494.51,0.0
0.9361,8330.13,170.65,4.86,1494.36,0.0
0.9362,8330.19,170.74,4.86,1494.21,0.0
0.9363,8330.25,170.78,4.87,1494.1,0.0
0.9364,8330.29,170.86,4.87,1493.98,0.0
0.9365,8330.33,170.92,4.87,1493.88,0.0
0.9366,8330.47,170.89,4.86,1493.78,0.0
0.9367,8330.51,171.01,4.86,1493.62,0.0
0.9368,8330.62,171.01,4.86,1493.51,0.0
0.9369,8330.72,171.01,4.85,1493.42,0.0
0.937,8330.79,171.09,4.85,1493.27,0.0
0.9371,8330.83,171.2,4.83,1493.14,0.0
0.9372,8331.0,171.13,4.83,1493.04,0.0
0.9373,8331.16,171.06,4.83,1492.95,0.0
0.9374,8331.4,170.96,4.83,1492.81,0.0
0.9375,8331.47,171.0,4.84,1492.69,0.0
0.9376,8331.69,170.97,4.85,1492.49,0.0
0.9377,8331.77,170.97,4.84,1492.42,0.0
0.9378,8331.99,170.98,4.84,1492.19,0.0
0.9379,8332.16,170.96,4.84,1492.04,0.0
0.938,8332.39,170.99,4.84,1491.78,0.0
0.9381,8332.57,170.96,4.84,1491.63,0.0
0.9382,8332.61,171.06,4.83,1491.5,0.0
0.9383,8332.76,171.03,4.83,1491.38,0.0
0.9384,8332.86,171.06,4.83,1491.25,0.0
0.9385,8332.81,171.2,4.82,1491.17,0.0
0.9386,8332.94,171.23,4.81,1491.02,0.0
0.9387,8333.08,171.28,4.81,1490.83,0.0
0.9388,8333.26,171.24,4.82,1490.68,0.0
0.9389,8333.58,171.12,4.82,1490.48,0.0
0.939,8333.78,171.05,4.82,1490.35,0.0
0.9391,8334.0,171.0,4.82,1490.18,0.0
0.9392,8334.14,170.98,4.82,1490.06,0.0
0.9393,8334.23,170.98,4.82,1489.97,0.0
0.9394,8334.41,170.98,4.81,1489.8,0.0
0.9395,8334.58,170.95,4.8,1489.67,0.0
0.9396,8334.77,170.92,4.78,1489.53,0.0
0.9397,8334.95,170.9,4.78,1489.37,0.0
0.9398,8335.12,170.9,4.77,1489.21,0.0
0.9399,8335.4,170.82,4.77,1489.01,0.0
0.94,8335.58,170.86,4.77,1488.79,0.0
0.9401,8335.68,170.97,4.76,1488.59,0.0
0.9402,8335.83,170.93,4.75,1488.49,0.0
0.9403,8335.95,170.9,4.76,1488.39,0.0
0.9404,8335.95,171.02,4.73,1488.3,0.0
0.9405,8335.99,171.13,4.73,1488.15,0.0
0.9406,8336.22,171.1,4.72,1487.96,0.0
0.9407,8336.28,171.24,4.72,1487.76,0.0
0.9408,8336.31,171.34,4.72,1487.63,0.0
0.9409,8336.48,171.33,4.72,1487.47,0.0
0.941,8336.53,171.4,4.71,1487.36,0.0
0.9411,8336.76,171.32,4.71,1487.21,0.0
0.9412,8336.96,171.36,4.69,1486.99,0.0
0.9413,8337.12,171.45,4.68,1486.75,0.0
0.9414,8337.42,171.32,4.68,1486.58,0.0
0.9415,8337.59,171.24,4.68,1486.49,0.0
0.9416,8337.7,171.31,4.68,1486.31,0.0
0.9417,8337.98,171.16,4.68,1486.18,0.0
0.9418,8338.06,171.24,4.67,1486.03,0.0
0.9419,8338.31,171.19,4.68,1485.82,0.0
0.942,8338.46,171.23,4.68,1485.63,0.0
0.9421,8338.75,171.09,4.66,1485.5,0.0
0.9422,8339.01,171.03,4.65,1485.31,0.0
0.9423,8339.17,170.91,4.67,1485.25,0.0
0.9424,8339.33,170.86,4.66,1485.15,0.0
0.9425,8339.37,170.89,4.68,1485.06,0.0
0.9426,8339.55,170.82,4.67,1484.96,0.0
0.9427,8339.82,170.65,4.66,1484.87,0.0
0.9428,8339.93,170.68,4.66,1484.73,0.0
0.9429,8340.22,170.63,4.64,1484.51,0.0
0.943,8340.32,170.65,4.63,1484.4,0.0
0.9431,8340.49,170.6,4.65,1484.26,0.0
0.9432,8340.59,170.69,4.64,1484.08,0.0
0.9433,8340.73,170.74,4.63,1483.9,0.0
0.9434,8341.09,170.61,4.61,1483.69,0.0
0.9435,8341.28,170.56,4.6,1483.56,0.0
0.9436,8341.41,170.6,4.6,1483.39,0.0
0.9437,8341.51,170.6,4.61,1483.28,0.0
0.9438,8341.61,170.63,4.61,1483.15,0.0
0.9439,8341.99,170.48,4.61,1482.92,0.0
0.944,8342.09,170.53,4.61,1482.77,0.0
0.9441,8342.36,170.51,4.61,1482.52,0.0
0.9442,8342.55,170.44,4.61,1482.4,0.0
0.9443,8342.7,170.42,4.61,1482.27,0.0
0.9444,8342.87,170.43,4.61,1482.09,0.0
0.9445,8342.9,170.54,4.62,1481.94,0.0
0.9446,8342.99,170.59,4.62,1481.8,0.0
0.9447,8343.11,170.58,4.63,1481.68,0.0
0.9448,8343.33,170.55,4.63,1481.49,0.0
0.9449,8343.4,170.58,4.63,1481.39,0.0
0.945,8343.46,170.62,4.63,1481.29,0.0
0.9451,8343.61,170.69,4.63,1481.07,0.0
0.9452,8343.81,170.71,4.6,1480.88,0.0
0.9453,8343.94,170.71,4.59,1480.76,0.0
0.9454,8344.12,170.69,4.58,1480.61,0.0
0.9455,8344.3,170.61,4.57,1480.52,0.0
0.9456,8344.44,170.67,4.57,1480.32,0.0
0.9457,8344.68,170.57,4.55,1480.2,0.0
0.9458,8344.86,170.55,4.57,1480.02,0.0
0.9459,8345.01,170.63,4.59,1479.77,0.0
0.946,8345.24,170.54,4.58,1479.64,0.0
0.9461,8345.4,170.53,4.6,1479.47,0.0
0.9462,8345.57,170.54,4.6,1479.29,0.0
0.9463,8345.73,170.6,4.61,1479.06,0.0
0.9464,8345.86,170.65,4.61,1478.88,0.0
0.9465,8346.01,170.62,4.61,1478.76,0.0
0.9466,8346.29,170.5,4.61,1478.6,0.0
0.9467,8346.56,170.43,4.6,1478.41,0.0
0.9468,8346.71,170.47,4.59,1478.23,0.0
0.9469,8346.75,170.52,4.59,1478.14,0.0
0.947,8346.88,170.52,4.59,1478.01,0.0
0.9471,8347.14,170.43,4.6,1477.83,0.0
0.9472,8347.37,170.32,4.59,1477.72,0.0
0.9473,8347.51,170.33,4.6,1477.56,0.0
0.9474,8347.7,170.35,4.62,1477.33,0.0
0.9475,8347.92,170.33,4.63,1477.12,0.0
0.9476,8348.09,170.27,4.64,1477.0,0.0
0.9477,8348.27,170.25,4.63,1476.85,0.0
0.9478,8348.37,170.27,4.62,1476.74,0.0
0.9479,8348.42,170.39,4.62,1476.57,0.0
0.948,8348.66,170.31,4.59,1476.44,0.0
0.9481,8348.8,170.35,4.59,1476.26,0.0
0.9482,8349.04,170.24,4.58,1476.14,0.0
0.9483,8349.17,170.29,4.57,1475.97,0.0
0.9484,8349.22,170.36,4.57,1475.85,0.0
0.9485,8349.47,170.27,4.55,1475.71,0.0
0.9486,8349.54,170.31,4.56,1475.59,0.0
0.9487,8349.8,170.12,4.56,1475.52,0.0
0.9488,8350.02,170.04,4.57,1475.37,0.0
0.9489,8350.15,170.08,4.57,1475.2,0.0
0.949,8350.32,170.08,4.59,1475.01,0.0
0.9491,8350.52,170.05,4.58,1474.85,0.0
0.9492,8350.62,170.06,4.58,1474.74,0.0
0.9493,8350.77,170.03,4.58,1474.62,0.0
0.9494,8350.92,169.98,4.58,1474.52,0.0
0.9495,8351.05,169.95,4.59,1474.41,0.0
0.9496,8351.17,169.96,4.6,1474.27,0.0
0.9497,8351.35,169.96,4.59,1474.1,0.0
0.9498,8351.5,169.92,4.61,1473.97,0.0
0.9499,8351.67,169.89,4.59,1473.85,0.0
0.95,8351.92,169.76,4.59,1473.73,0.0
0.9501,8352.2,169.61,4.6,1473.59,0.0
0.9502,8352.38,169.61,4.62,1473.39,0.0
0.9503,8352.44,169.65,4.61,1473.3,0.0
0.9504,8352.52,169.73,4.62,1473.13,0.0
0.9505,8352.65,169.83,4.59,1472.93,0.0
0.9506,8352.72,169.87,4.59,1472.82,0.0
0.9507,8352.9,169.81,4.59,1472.7,0.0
0.9508,8353.06,169.75,4.59,1472.6,0.0
0.9509,8353.16,169.82,4.59,1472.43,0.0
0.951,8353.3,169.88,4.57,1472.25,0.0
0.9511,8353.59,169.76,4.55,1472.1,0.0
0.9512,8353.87,169.61,4.54,1471.98,0.0
0.9513,8354.02,169.6,4.55,1471.83,0.0
0.9514,8353.99,169.75,4.54,1471.72,0.0
0.9515,8354.21,169.71,4.54,1471.54,0.0
0.9516,8354.3,169.74,4.56,1471.4,0.0
0.9517,8354.44,169.82,4.55,1471.19,0.0
0.9518,8354.54,169.93,4.56,1470.97,0.0
0.9519,8354.54,170.09,4.56,1470.81,0.0
0.952,8354.65,170.14,4.57,1470.64,0.0
0.9521,8354.76,170.2,4.56,1470.48,0.0
0.9522,8354.86,170.27,4.55,1470.32,0.0
0.9523,8354.95,170.24,4.56,1470.25,0.0
0.9524,8355.2,170.18,4.56,1470.06,0.0
0.9525,8355.41,170.08,4.56,1469.95,0.0
0.9526,8355.56,170.0,4.54,1469.9,0.0
0.9527,8355.67,169.96,4.54,1469.83,0.0
0.9528,8355.77,169.98,4.56,1469.69,0.0
0.9529,8355.94,170.01,4.56,1469.49,0.0
0.953,8356.02,170.06,4.55,1469.37,0.0
0.9531,8356.1,170.07,4.54,1469.29,0.0
0.9532,8356.05,170.24,4.57,1469.14,0.0
0.9533,8356.13,170.28,4.57,1469.02,0.0
0.9534,8356.17,170.36,4.57,1468.9,0.0
0.9535,8356.24,170.41,4.57,1468.78,0.0
0.9536,8356.36,170.43,4.58,1468.63,0.0
0.9537,8356.49,170.44,4.58,1468.49,0.0
0.9538,8356.61,170.49,4.59,1468.31,0.0
0.9539,8356.77,170.53,4.58,1468.12,0.0
0.954,8356.92,170.53,4.57,1467.98,0.0
0.9541,8357.1,170.51,4.56,1467.83,0.0
0.9542,8357.18,170.5,4.57,1467.75,0.0
0.9543,8357.31,170.42,4.57,1467.7,0.0
